shipment_id,route_id,vehicle_id,planned_departure,actual_departure,planned_arrival,actual_arrival,fuel_used_litres,delay_minutes
11282,R038,V027,2024-07-21 12:00:00,2024-07-21 12:07:00,2024-07-21 15:19:00,2024-07-21 15:19:00,85.98815812845874,0
11283,R024,V048,2024-07-21 04:00:00,2024-07-21 04:04:00,2024-07-21 08:22:00,2024-07-21 09:39:00,94.199668748694,77
11284,R020,V046,2024-07-21 23:00:00,2024-07-21 23:12:00,2024-07-22 06:48:00,2024-07-22 07:07:00,30.51481803986066,19
11285,R040,V026,2024-07-21 07:00:00,2024-07-21 06:50:00,2024-07-21 12:02:00,2024-07-21 12:02:00,15.98578305022129,0
11286,R030,V015,2024-07-21 21:00:00,2024-07-21 20:56:00,2024-07-22 03:19:00,2024-07-22 04:02:00,85.93624908292855,43
11287,R026,V035,2024-07-21 21:00:00,2024-07-21 21:00:00,2024-07-22 06:34:00,2024-07-22 07:04:00,85.86563387771271,30
11288,R029,V007,2024-07-21 21:00:00,2024-07-21 21:01:00,2024-07-21 22:20:00,2024-07-21 22:20:00,50.73588837413697,0
11289,R014,V030,2024-07-21 12:00:00,2024-07-21 12:24:00,2024-07-21 17:20:00,2024-07-21 17:20:00,31.016268315262224,0
11290,R042,V021,2024-07-21 12:00:00,2024-07-21 11:56:00,2024-07-21 18:28:00,2024-07-21 18:32:00,87.90378719076445,4
11291,R039,V040,2024-07-21 00:00:00,2024-07-21 00:06:00,2024-07-21 03:10:00,2024-07-21 03:21:00,69.34142240782518,11
11292,R032,V022,2024-07-21 06:00:00,2024-07-21 06:15:00,2024-07-21 07:01:00,2024-07-21 07:01:00,92.71426909868028,0
11293,R017,V005,2024-07-21 20:00:00,2024-07-21 20:18:00,2024-07-22 04:51:00,2024-07-22 05:15:00,84.09151249954412,24
11294,R012,V041,2024-07-21 01:00:00,2024-07-21 01:09:00,2024-07-21 10:38:00,2024-07-21 11:21:00,10.239474135395497,43
11295,R017,V046,2024-07-21 01:00:00,2024-07-21 00:53:00,2024-07-21 09:51:00,2024-07-21 10:14:00,90.60275290280553,23
11296,R030,V012,2024-07-21 05:00:00,2024-07-21 04:55:00,2024-07-21 11:19:00,2024-07-21 12:02:00,91.21180666326798,43
11297,R022,V018,2024-07-21 13:00:00,2024-07-21 13:28:00,2024-07-21 17:29:00,2024-07-21 17:47:00,18.887554487071423,18
11298,R019,V022,2024-07-21 06:00:00,2024-07-21 06:17:00,2024-07-21 08:19:00,2024-07-21 08:41:00,53.00598991825311,22
11299,R031,V003,2024-07-21 04:00:00,2024-07-21 04:16:00,2024-07-21 08:39:00,2024-07-21 08:45:00,39.12120305201918,6
11300,R036,V049,2024-07-22 16:00:00,2024-07-22 15:51:00,2024-07-22 23:28:00,2024-07-22 23:36:00,99.03290822299766,8
11301,R033,V049,2024-07-22 07:00:00,2024-07-22 07:15:00,2024-07-22 15:02:00,2024-07-22 15:02:00,8.20990025328904,0
11302,R043,V032,2024-07-22 00:00:00,2024-07-22 00:13:00,2024-07-22 03:22:00,2024-07-22 03:33:00,23.489100530571363,11
11303,R002,V023,2024-07-22 12:00:00,2024-07-22 12:21:00,2024-07-22 15:39:00,2024-07-22 15:40:00,71.53010951952457,1
11304,R021,V040,2024-07-22 15:00:00,2024-07-22 15:27:00,2024-07-22 20:35:00,2024-07-22 20:35:00,96.38923308676083,0
11305,R050,V033,2024-07-22 12:00:00,2024-07-22 12:08:00,2024-07-22 14:02:00,2024-07-22 14:46:00,72.54177978083084,44
11306,R020,V049,2024-07-22 13:00:00,2024-07-22 13:00:00,2024-07-22 20:48:00,2024-07-22 20:48:00,32.051782392804895,0
11307,R033,V010,2024-07-22 06:00:00,2024-07-22 06:07:00,2024-07-22 14:02:00,2024-07-22 14:23:00,8.489188996682941,21
11308,R002,V020,2024-07-22 00:00:00,2024-07-22 00:23:00,2024-07-22 03:39:00,2024-07-22 03:39:00,84.74512912318322,0
11309,R043,V024,2024-07-22 20:00:00,2024-07-22 20:25:00,2024-07-22 23:22:00,2024-07-22 23:36:00,25.54163481992137,14
11310,R004,V019,2024-07-22 14:00:00,2024-07-22 13:53:00,2024-07-22 20:33:00,2024-07-22 20:53:00,31.5610603725917,20
11311,R006,V013,2024-07-22 23:00:00,2024-07-22 23:26:00,2024-07-23 02:46:00,2024-07-23 02:46:00,6.275372781631384,0
11312,R019,V013,2024-07-22 04:00:00,2024-07-22 04:07:00,2024-07-22 06:19:00,2024-07-22 06:46:00,57.69713038461405,27
11313,R049,V015,2024-07-22 19:00:00,2024-07-22 19:29:00,2024-07-23 01:17:00,2024-07-23 01:46:00,61.717296257504586,29
11314,R023,V033,2024-07-22 09:00:00,2024-07-22 09:15:00,2024-07-22 16:42:00,2024-07-22 17:05:00,13.188092608749859,23
11315,R011,V026,2024-07-22 16:00:00,2024-07-22 16:01:00,2024-07-23 00:11:00,2024-07-23 00:11:00,93.25065469726981,0
11316,R005,V026,2024-07-22 06:00:00,2024-07-22 06:01:00,2024-07-22 10:41:00,2024-07-22 11:02:00,24.984103298253945,21
11317,R003,V044,2024-07-23 07:00:00,2024-07-23 07:29:00,2024-07-23 13:03:00,2024-07-23 13:13:00,37.17738052883561,10
11318,R031,V033,2024-07-23 12:00:00,2024-07-23 12:07:00,2024-07-23 16:39:00,2024-07-23 17:08:00,39.97230832120225,29
11319,R039,V028,2024-07-23 19:00:00,2024-07-23 19:14:00,2024-07-23 22:10:00,2024-07-23 22:14:00,76.14144197181037,4
11320,R014,V016,2024-07-23 20:00:00,2024-07-23 20:26:00,2024-07-24 01:20:00,2024-07-24 01:20:00,30.160587868269754,0
11321,R019,V021,2024-07-23 16:00:00,2024-07-23 16:22:00,2024-07-23 18:19:00,2024-07-23 18:19:00,52.73388118292813,0
11322,R016,V044,2024-07-23 07:00:00,2024-07-23 07:07:00,2024-07-23 10:29:00,2024-07-23 10:48:00,37.68122771550575,19
11323,R017,V020,2024-07-23 21:00:00,2024-07-23 21:11:00,2024-07-24 05:51:00,2024-07-24 05:52:00,97.59433495118927,1
11324,R001,V031,2024-07-23 12:00:00,2024-07-23 11:56:00,2024-07-23 17:16:00,2024-07-23 17:23:00,72.14940169749917,7
11325,R042,V014,2024-07-23 21:00:00,2024-07-23 21:07:00,2024-07-24 03:28:00,2024-07-24 03:28:00,91.28725211291268,0
11326,R045,V049,2024-07-23 11:00:00,2024-07-23 11:09:00,2024-07-23 17:11:00,2024-07-23 17:36:00,79.43191354765916,25
11327,R031,V035,2024-07-23 11:00:00,2024-07-23 10:52:00,2024-07-23 15:39:00,2024-07-23 16:03:00,33.50144488213466,24
11328,R023,V017,2024-07-23 22:00:00,2024-07-23 21:53:00,2024-07-24 05:42:00,2024-07-24 05:55:00,13.625024270912323,13
11329,R013,V023,2024-07-23 04:00:00,2024-07-23 03:53:00,2024-07-23 08:17:00,2024-07-23 09:01:00,67.08083341489709,44
11330,R036,V003,2024-07-24 11:00:00,2024-07-24 11:19:00,2024-07-24 18:28:00,2024-07-24 18:28:00,85.05593024718426,0
11331,R036,V017,2024-07-24 02:00:00,2024-07-24 02:05:00,2024-07-24 09:28:00,2024-07-24 09:43:00,84.28850392758513,15
11332,R012,V026,2024-07-24 23:00:00,2024-07-24 22:56:00,2024-07-25 08:38:00,2024-07-25 08:38:00,9.580590257856034,0
11333,R045,V049,2024-07-24 15:00:00,2024-07-24 15:06:00,2024-07-24 21:11:00,2024-07-24 22:33:00,87.05054507069437,82
11334,R023,V007,2024-07-24 12:00:00,2024-07-24 12:19:00,2024-07-24 19:42:00,2024-07-24 20:32:00,12.395300405122635,50
11335,R001,V015,2024-07-24 07:00:00,2024-07-24 07:05:00,2024-07-24 12:16:00,2024-07-24 13:08:00,68.51916266964543,52
11336,R003,V038,2024-07-24 00:00:00,2024-07-24 00:08:00,2024-07-24 06:03:00,2024-07-24 06:25:00,32.65568397864502,22
11337,R031,V008,2024-07-24 12:00:00,2024-07-24 12:14:00,2024-07-24 16:39:00,2024-07-24 17:05:00,37.64877425795498,26
11338,R035,V038,2024-07-24 15:00:00,2024-07-24 15:21:00,2024-07-24 19:09:00,2024-07-24 19:26:00,35.85190551022303,17
11339,R006,V037,2024-07-24 18:00:00,2024-07-24 17:59:00,2024-07-24 21:46:00,2024-07-24 21:47:00,7.316477050537385,1
11340,R049,V044,2024-07-24 05:00:00,2024-07-24 05:03:00,2024-07-24 11:17:00,2024-07-24 11:17:00,63.08599405058121,0
11341,R004,V048,2024-07-24 06:00:00,2024-07-24 05:59:00,2024-07-24 12:33:00,2024-07-24 12:38:00,31.443085936346765,5
11342,R045,V012,2024-07-24 03:00:00,2024-07-24 03:01:00,2024-07-24 09:11:00,2024-07-24 09:42:00,76.65178740900537,31
11343,R038,V016,2024-07-24 02:00:00,2024-07-24 02:17:00,2024-07-24 05:19:00,2024-07-24 05:23:00,89.28408050589435,4
11344,R010,V002,2024-07-24 01:00:00,2024-07-24 01:23:00,2024-07-24 10:02:00,2024-07-24 10:02:00,12.14140638890449,0
11345,R007,V001,2024-07-24 02:00:00,2024-07-24 02:05:00,2024-07-24 07:15:00,2024-07-24 07:16:00,54.913941416444544,1
11346,R035,V039,2024-07-24 02:00:00,2024-07-24 02:14:00,2024-07-24 06:09:00,2024-07-24 06:37:00,37.328110442054005,28
11347,R026,V002,2024-07-24 02:00:00,2024-07-24 02:26:00,2024-07-24 11:34:00,2024-07-24 11:57:00,80.22879704802175,23
11348,R035,V046,2024-07-24 09:00:00,2024-07-24 08:52:00,2024-07-24 13:09:00,2024-07-24 13:09:00,41.36249927619264,0
11349,R003,V017,2024-07-24 22:00:00,2024-07-24 22:01:00,2024-07-25 04:03:00,2024-07-25 04:53:00,30.75570267254275,50
11350,R032,V009,2024-07-24 23:00:00,2024-07-24 23:07:00,2024-07-25 00:01:00,2024-07-25 00:14:00,94.04174605352381,13
11351,R032,V018,2024-07-24 05:00:00,2024-07-24 05:19:00,2024-07-24 06:01:00,2024-07-24 06:40:00,85.13726229231544,39
11352,R046,V016,2024-07-24 05:00:00,2024-07-24 05:14:00,2024-07-24 14:39:00,2024-07-24 14:39:00,14.60326404933243,0
11353,R044,V030,2024-07-24 13:00:00,2024-07-24 12:58:00,2024-07-24 18:24:00,2024-07-24 18:24:00,22.033560293264696,0
11354,R038,V013,2024-07-25 19:00:00,2024-07-25 19:28:00,2024-07-25 22:19:00,2024-07-25 22:19:00,86.80631222564122,0
11355,R050,V026,2024-07-25 03:00:00,2024-07-25 03:23:00,2024-07-25 05:02:00,2024-07-25 05:02:00,73.87424899213306,0
11356,R041,V017,2024-07-25 06:00:00,2024-07-25 06:13:00,2024-07-25 10:56:00,2024-07-25 10:56:00,24.22046093223094,0
11357,R003,V040,2024-07-25 03:00:00,2024-07-25 02:58:00,2024-07-25 09:03:00,2024-07-25 09:13:00,31.211153286592516,10
11358,R012,V007,2024-07-25 15:00:00,2024-07-25 15:07:00,2024-07-26 00:38:00,2024-07-26 00:55:00,11.430400700656332,17
11359,R046,V002,2024-07-25 06:00:00,2024-07-25 06:06:00,2024-07-25 15:39:00,2024-07-25 15:39:00,15.189884314978185,0
11360,R008,V007,2024-07-25 04:00:00,2024-07-25 03:57:00,2024-07-25 11:27:00,2024-07-25 11:31:00,61.304081093507016,4
11361,R016,V026,2024-07-25 06:00:00,2024-07-25 05:51:00,2024-07-25 09:29:00,2024-07-25 09:33:00,36.99226615105364,4
11362,R015,V030,2024-07-25 06:00:00,2024-07-25 06:29:00,2024-07-25 07:12:00,2024-07-25 07:47:00,38.938477318436234,35
11363,R024,V046,2024-07-25 02:00:00,2024-07-25 01:53:00,2024-07-25 06:22:00,2024-07-25 06:41:00,89.74887578166985,19
11364,R021,V007,2024-07-25 09:00:00,2024-07-25 09:00:00,2024-07-25 14:35:00,2024-07-25 15:07:00,92.81891203531622,32
11365,R022,V032,2024-07-25 04:00:00,2024-07-25 04:27:00,2024-07-25 08:29:00,2024-07-25 08:54:00,19.48484424926533,25
11366,R043,V026,2024-07-25 23:00:00,2024-07-25 22:56:00,2024-07-26 02:22:00,2024-07-26 02:37:00,23.98694585273442,15
11367,R002,V039,2024-07-25 03:00:00,2024-07-25 03:19:00,2024-07-25 06:39:00,2024-07-25 06:39:00,80.74895974917635,0
11368,R004,V024,2024-07-25 19:00:00,2024-07-25 19:18:00,2024-07-26 01:33:00,2024-07-26 01:43:00,29.51350252509468,10
11369,R016,V031,2024-07-25 23:00:00,2024-07-25 23:11:00,2024-07-26 02:29:00,2024-07-26 02:29:00,38.88591047946827,0
11370,R013,V041,2024-07-25 06:00:00,2024-07-25 06:20:00,2024-07-25 10:17:00,2024-07-25 10:25:00,76.1114092279305,8
11371,R003,V047,2024-07-25 05:00:00,2024-07-25 05:20:00,2024-07-25 11:03:00,2024-07-25 11:30:00,35.0304451024522,27
11372,R013,V044,2024-07-25 10:00:00,2024-07-25 10:25:00,2024-07-25 14:17:00,2024-07-25 14:22:00,74.99122077029104,5
11373,R036,V004,2024-07-25 19:00:00,2024-07-25 19:26:00,2024-07-26 02:28:00,2024-07-26 02:51:00,84.48131140637241,23
11374,R018,V049,2024-07-25 10:00:00,2024-07-25 09:56:00,2024-07-25 13:17:00,2024-07-25 13:17:00,11.856260117984611,0
11375,R046,V049,2024-07-25 09:00:00,2024-07-25 09:01:00,2024-07-25 18:39:00,2024-07-25 18:51:00,17.237643538565397,12
11376,R012,V050,2024-07-25 17:00:00,2024-07-25 17:04:00,2024-07-26 02:38:00,2024-07-26 02:58:00,9.534213934808003,20
11377,R031,V049,2024-07-25 23:00:00,2024-07-25 22:50:00,2024-07-26 03:39:00,2024-07-26 03:54:00,34.82206010670769,15
11378,R031,V013,2024-07-26 18:00:00,2024-07-26 17:56:00,2024-07-26 22:39:00,2024-07-26 22:39:00,34.808212061729954,0
11379,R016,V033,2024-07-26 04:00:00,2024-07-26 04:08:00,2024-07-26 07:29:00,2024-07-26 07:29:00,38.19320406000806,0
11380,R030,V039,2024-07-26 16:00:00,2024-07-26 15:51:00,2024-07-26 22:19:00,2024-07-26 22:20:00,94.86503746369151,1
11381,R003,V015,2024-07-26 17:00:00,2024-07-26 16:51:00,2024-07-26 23:03:00,2024-07-26 23:22:00,35.709213839943,19
11382,R049,V029,2024-07-26 03:00:00,2024-07-26 03:12:00,2024-07-26 09:17:00,2024-07-26 09:42:00,67.33584553842059,25
11383,R017,V027,2024-07-26 02:00:00,2024-07-26 02:15:00,2024-07-26 10:51:00,2024-07-26 11:39:00,96.5015011422008,48
11384,R010,V001,2024-07-26 11:00:00,2024-07-26 11:28:00,2024-07-26 20:02:00,2024-07-26 20:02:00,11.975282774446208,0
11385,R047,V003,2024-07-26 02:00:00,2024-07-26 02:27:00,2024-07-26 08:41:00,2024-07-26 09:13:00,53.27052794686179,32
11386,R030,V044,2024-07-26 04:00:00,2024-07-26 04:28:00,2024-07-26 10:19:00,2024-07-26 10:22:00,93.95346776208581,3
11387,R034,V016,2024-07-26 02:00:00,2024-07-26 02:26:00,2024-07-26 03:16:00,2024-07-26 03:37:00,40.51146903427938,21
11388,R012,V021,2024-07-26 00:00:00,2024-07-25 23:52:00,2024-07-26 09:38:00,2024-07-26 09:38:00,10.688293428961988,0
11389,R048,V006,2024-07-26 20:00:00,2024-07-26 19:55:00,2024-07-26 21:20:00,2024-07-26 21:31:00,80.16506024317599,11
11390,R044,V043,2024-07-26 18:00:00,2024-07-26 18:13:00,2024-07-26 23:24:00,2024-07-26 23:34:00,21.662997950750647,10
11391,R023,V009,2024-07-26 10:00:00,2024-07-26 10:04:00,2024-07-26 17:42:00,2024-07-26 18:32:00,13.61685660199513,50
11392,R002,V024,2024-07-26 22:00:00,2024-07-26 22:19:00,2024-07-27 01:39:00,2024-07-27 01:54:00,81.88723869717785,15
11393,R019,V001,2024-07-26 06:00:00,2024-07-26 06:04:00,2024-07-26 08:19:00,2024-07-26 08:19:00,56.46315787167738,0
11394,R011,V048,2024-07-26 09:00:00,2024-07-26 09:01:00,2024-07-26 17:11:00,2024-07-26 17:37:00,89.13665571797722,26
11395,R030,V049,2024-07-26 22:00:00,2024-07-26 22:07:00,2024-07-27 04:19:00,2024-07-27 04:19:00,91.05255870410647,0
11396,R026,V021,2024-07-26 01:00:00,2024-07-26 01:29:00,2024-07-26 10:34:00,2024-07-26 10:34:00,80.03246210059432,0
11397,R027,V040,2024-07-26 17:00:00,2024-07-26 17:01:00,2024-07-27 01:53:00,2024-07-27 02:02:00,23.252566732628516,9
11398,R012,V040,2024-07-27 23:00:00,2024-07-27 23:12:00,2024-07-28 08:38:00,2024-07-28 08:38:00,9.520301919112361,0
11399,R048,V035,2024-07-27 14:00:00,2024-07-27 13:54:00,2024-07-27 15:20:00,2024-07-27 15:48:00,92.85040519886972,28
11400,R042,V013,2024-07-27 12:00:00,2024-07-27 12:07:00,2024-07-27 18:28:00,2024-07-27 18:28:00,102.09248442413462,0
11401,R020,V036,2024-07-27 07:00:00,2024-07-27 07:11:00,2024-07-27 14:48:00,2024-07-27 15:01:00,28.05516971682778,13
11402,R002,V010,2024-07-27 11:00:00,2024-07-27 10:54:00,2024-07-27 14:39:00,2024-07-27 14:39:00,82.76319762535731,0
11403,R016,V007,2024-07-27 00:00:00,2024-07-27 00:10:00,2024-07-27 03:29:00,2024-07-27 03:34:00,35.8380088107917,5
11404,R047,V023,2024-07-27 11:00:00,2024-07-27 11:19:00,2024-07-27 17:41:00,2024-07-27 17:41:00,54.48012497888038,0
11405,R023,V047,2024-07-27 04:00:00,2024-07-27 03:53:00,2024-07-27 11:42:00,2024-07-27 12:02:00,13.146876129371822,20
11406,R012,V003,2024-07-27 14:00:00,2024-07-27 14:06:00,2024-07-27 23:38:00,2024-07-27 23:38:00,9.896673519647711,0
11407,R023,V050,2024-07-27 21:00:00,2024-07-27 21:21:00,2024-07-28 04:42:00,2024-07-28 04:50:00,14.437565338283767,8
11408,R047,V025,2024-07-27 00:00:00,2024-07-27 00:18:00,2024-07-27 06:41:00,2024-07-27 06:54:00,54.38765490103509,13
11409,R008,V032,2024-07-27 10:00:00,2024-07-27 09:55:00,2024-07-27 17:27:00,2024-07-27 17:27:00,64.6631066577639,0
11410,R048,V040,2024-07-27 20:00:00,2024-07-27 19:50:00,2024-07-27 21:20:00,2024-07-27 22:11:00,89.4640975003077,51
11411,R040,V041,2024-07-27 23:00:00,2024-07-27 23:18:00,2024-07-28 04:02:00,2024-07-28 04:57:00,15.607884468619485,55
11412,R012,V049,2024-07-27 00:00:00,2024-07-27 00:21:00,2024-07-27 09:38:00,2024-07-27 10:06:00,11.201889019010272,28
11413,R039,V038,2024-07-27 21:00:00,2024-07-27 21:05:00,2024-07-28 00:10:00,2024-07-28 00:21:00,72.64330133359876,11
11414,R030,V007,2024-07-27 10:00:00,2024-07-27 10:26:00,2024-07-27 16:19:00,2024-07-27 16:24:00,96.82205770992226,5
11415,R027,V019,2024-07-27 13:00:00,2024-07-27 12:50:00,2024-07-27 21:53:00,2024-07-27 22:28:00,24.05504428204073,35
11416,R017,V028,2024-07-27 15:00:00,2024-07-27 15:16:00,2024-07-27 23:51:00,2024-07-28 00:41:00,91.27189044131065,50
11417,R008,V028,2024-07-27 11:00:00,2024-07-27 10:53:00,2024-07-27 18:27:00,2024-07-27 18:51:00,63.01072452781163,24
11418,R016,V001,2024-07-27 01:00:00,2024-07-27 00:58:00,2024-07-27 04:29:00,2024-07-27 04:55:00,40.99252425743503,26
11419,R034,V031,2024-07-27 04:00:00,2024-07-27 03:57:00,2024-07-27 05:16:00,2024-07-27 05:31:00,37.74224635014179,15
11420,R047,V018,2024-07-27 05:00:00,2024-07-27 05:07:00,2024-07-27 11:41:00,2024-07-27 12:24:00,57.501482581907005,43
11421,R048,V011,2024-07-27 12:00:00,2024-07-27 12:27:00,2024-07-27 13:20:00,2024-07-27 13:45:00,82.64640586697901,25
11422,R019,V030,2024-07-27 19:00:00,2024-07-27 19:10:00,2024-07-27 21:19:00,2024-07-27 21:35:00,56.87897291603688,16
11423,R027,V049,2024-07-27 14:00:00,2024-07-27 14:21:00,2024-07-27 22:53:00,2024-07-27 22:54:00,23.45491426423056,1
11424,R040,V050,2024-07-28 21:00:00,2024-07-28 21:02:00,2024-07-29 02:02:00,2024-07-29 02:02:00,16.501742813719552,0
11425,R036,V005,2024-07-28 06:00:00,2024-07-28 06:26:00,2024-07-28 13:28:00,2024-07-28 13:42:00,87.26452741124984,14
11426,R021,V016,2024-07-28 11:00:00,2024-07-28 11:07:00,2024-07-28 16:35:00,2024-07-28 16:36:00,90.82498208494246,1
11427,R032,V023,2024-07-28 18:00:00,2024-07-28 18:18:00,2024-07-28 19:01:00,2024-07-28 19:59:00,93.69354649130949,58
11428,R040,V011,2024-07-28 08:00:00,2024-07-28 08:17:00,2024-07-28 13:02:00,2024-07-28 13:02:00,16.313976382110635,0
11429,R050,V039,2024-07-28 21:00:00,2024-07-28 21:10:00,2024-07-28 23:02:00,2024-07-28 23:29:00,68.21083499471605,27
11430,R029,V046,2024-07-28 16:00:00,2024-07-28 16:05:00,2024-07-28 17:20:00,2024-07-28 18:13:00,43.812981642259935,53
11431,R036,V010,2024-07-28 01:00:00,2024-07-28 01:02:00,2024-07-28 08:28:00,2024-07-28 08:28:00,93.65811424369024,0
11432,R015,V002,2024-07-28 03:00:00,2024-07-28 03:16:00,2024-07-28 04:12:00,2024-07-28 04:13:00,37.89357745458474,1
11433,R002,V040,2024-07-28 08:00:00,2024-07-28 08:06:00,2024-07-28 11:39:00,2024-07-28 11:40:00,75.63385879147548,1
11434,R008,V041,2024-07-28 19:00:00,2024-07-28 19:25:00,2024-07-29 02:27:00,2024-07-29 02:54:00,69.29215132392967,27
11435,R023,V034,2024-07-28 09:00:00,2024-07-28 09:12:00,2024-07-28 16:42:00,2024-07-28 17:10:00,13.27538257539248,28
11436,R022,V039,2024-07-28 16:00:00,2024-07-28 16:05:00,2024-07-28 20:29:00,2024-07-28 20:45:00,17.63952700868451,16
11437,R019,V027,2024-07-28 21:00:00,2024-07-28 21:06:00,2024-07-28 23:19:00,2024-07-28 23:19:00,56.93065226281157,0
11438,R036,V036,2024-07-28 23:00:00,2024-07-28 23:13:00,2024-07-29 06:28:00,2024-07-29 06:28:00,91.68477079276128,0
11439,R003,V042,2024-07-28 23:00:00,2024-07-28 23:20:00,2024-07-29 05:03:00,2024-07-29 05:32:00,32.06766167658996,29
11440,R012,V044,2024-07-28 13:00:00,2024-07-28 13:08:00,2024-07-28 22:38:00,2024-07-28 23:08:00,9.522533830690126,30
11441,R035,V016,2024-07-28 19:00:00,2024-07-28 19:25:00,2024-07-28 23:09:00,2024-07-28 23:32:00,39.75139109256872,23
11442,R003,V031,2024-07-28 00:00:00,2024-07-28 00:25:00,2024-07-28 06:03:00,2024-07-28 06:20:00,33.28084542877291,17
11443,R009,V035,2024-07-28 04:00:00,2024-07-28 04:14:00,2024-07-28 10:06:00,2024-07-28 10:35:00,69.57009943424423,29
11444,R025,V032,2024-07-28 11:00:00,2024-07-28 11:05:00,2024-07-28 17:03:00,2024-07-28 17:15:00,82.38621710458936,12
11445,R037,V035,2024-07-29 20:00:00,2024-07-29 20:06:00,2024-07-30 03:22:00,2024-07-30 03:22:00,94.71269355041551,0
11446,R017,V046,2024-07-29 10:00:00,2024-07-29 10:00:00,2024-07-29 18:51:00,2024-07-29 19:14:00,83.15784356407765,23
11447,R019,V005,2024-07-29 19:00:00,2024-07-29 18:54:00,2024-07-29 21:19:00,2024-07-29 21:52:00,51.95737315139056,33
11448,R014,V042,2024-07-29 07:00:00,2024-07-29 07:17:00,2024-07-29 12:20:00,2024-07-29 13:08:00,28.77729112496001,48
11449,R023,V047,2024-07-29 06:00:00,2024-07-29 06:16:00,2024-07-29 13:42:00,2024-07-29 13:59:00,13.695715591651735,17
11450,R032,V044,2024-07-29 07:00:00,2024-07-29 07:10:00,2024-07-29 08:01:00,2024-07-29 08:40:00,81.471491240704,39
11451,R015,V001,2024-07-29 21:00:00,2024-07-29 21:12:00,2024-07-29 22:12:00,2024-07-29 22:48:00,44.55649528702463,36
11452,R003,V023,2024-07-29 22:00:00,2024-07-29 22:10:00,2024-07-30 04:03:00,2024-07-30 05:16:00,31.810601369481628,73
11453,R020,V009,2024-07-29 15:00:00,2024-07-29 14:57:00,2024-07-29 22:48:00,2024-07-29 22:48:00,32.42961864053452,0
11454,R003,V038,2024-07-29 04:00:00,2024-07-29 03:54:00,2024-07-29 10:03:00,2024-07-29 10:33:00,34.34925890944255,30
11455,R023,V003,2024-07-29 13:00:00,2024-07-29 13:24:00,2024-07-29 20:42:00,2024-07-29 21:00:00,12.495676046087574,18
11456,R024,V024,2024-07-29 08:00:00,2024-07-29 08:26:00,2024-07-29 12:22:00,2024-07-29 12:48:00,95.01462699973133,26
11457,R048,V041,2024-07-29 17:00:00,2024-07-29 17:18:00,2024-07-29 18:20:00,2024-07-29 18:39:00,84.52896498065913,19
11458,R044,V020,2024-07-29 05:00:00,2024-07-29 05:20:00,2024-07-29 10:24:00,2024-07-29 10:24:00,20.727050815272797,0
11459,R011,V029,2024-07-29 17:00:00,2024-07-29 17:20:00,2024-07-30 01:11:00,2024-07-30 01:41:00,98.78273647624725,30
11460,R022,V015,2024-07-29 21:00:00,2024-07-29 21:08:00,2024-07-30 01:29:00,2024-07-30 01:39:00,18.60595706769872,10
11461,R045,V021,2024-07-29 13:00:00,2024-07-29 13:21:00,2024-07-29 19:11:00,2024-07-29 19:11:00,82.17212039844254,0
11462,R003,V010,2024-07-29 21:00:00,2024-07-29 20:51:00,2024-07-30 03:03:00,2024-07-30 03:03:00,30.709252059182624,0
11463,R004,V001,2024-07-29 10:00:00,2024-07-29 10:19:00,2024-07-29 16:33:00,2024-07-29 17:10:00,29.614302529448363,37
11464,R015,V007,2024-07-29 21:00:00,2024-07-29 21:12:00,2024-07-29 22:12:00,2024-07-29 22:12:00,36.860653256895326,0
11465,R009,V004,2024-07-29 20:00:00,2024-07-29 20:17:00,2024-07-30 02:06:00,2024-07-30 02:15:00,71.35920298807918,9
11466,R003,V003,2024-07-29 10:00:00,2024-07-29 10:20:00,2024-07-29 16:03:00,2024-07-29 17:30:00,35.737128912058125,87
11467,R034,V036,2024-07-30 06:00:00,2024-07-30 06:24:00,2024-07-30 07:16:00,2024-07-30 08:13:00,37.681163376791766,57
11468,R019,V001,2024-07-30 14:00:00,2024-07-30 14:24:00,2024-07-30 16:19:00,2024-07-30 16:19:00,49.8071036223549,0
11469,R003,V027,2024-07-30 21:00:00,2024-07-30 21:06:00,2024-07-31 03:03:00,2024-07-31 03:42:00,35.7620139999182,39
11470,R018,V035,2024-07-30 15:00:00,2024-07-30 14:50:00,2024-07-30 18:17:00,2024-07-30 18:17:00,12.263792218525403,0
11471,R019,V035,2024-07-30 19:00:00,2024-07-30 18:56:00,2024-07-30 21:19:00,2024-07-30 21:53:00,55.481714721317765,34
11472,R010,V046,2024-07-30 11:00:00,2024-07-30 11:18:00,2024-07-30 20:02:00,2024-07-30 20:44:00,11.176222881362806,42
11473,R049,V017,2024-07-30 18:00:00,2024-07-30 17:52:00,2024-07-31 00:17:00,2024-07-31 00:19:00,62.58594855158031,2
11474,R019,V017,2024-07-30 04:00:00,2024-07-30 04:03:00,2024-07-30 06:19:00,2024-07-30 06:32:00,50.343992122468066,13
11475,R050,V019,2024-07-30 12:00:00,2024-07-30 11:58:00,2024-07-30 14:02:00,2024-07-30 14:16:00,69.56621923767132,14
11476,R040,V033,2024-07-30 02:00:00,2024-07-30 02:27:00,2024-07-30 07:02:00,2024-07-30 07:51:00,16.54114236322885,49
11477,R040,V027,2024-07-30 11:00:00,2024-07-30 11:17:00,2024-07-30 16:02:00,2024-07-30 16:31:00,15.333413938884465,29
